영업상태명,전화번호,지번주소,도로명주소,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,별점,리뷰개수,카테고리,메뉴
영업/정상,,서울특별시 동대문구 이문동 305-152번지,서울특별시 동대문구 휘경로 17 1층 (이문동),빽다방 외대역점,20200000000000.0,U,40:00.0,커피숍,205420.5899,454834.7658,커피숍,3.0,1,커피전문점,"{'원조커피': 0, '카라멜마키아또': 0, '카페모카': 0, '녹차라떼': 0, '달콤아이스티': 0, '사라다빵': 0, '완전초코': 0, '앗!메리카노': 0, '빽’s라떼': 0}"
영업/정상,,서울특별시 동대문구 이문동 287-36번지,서울특별시 동대문구 이문로 96-1 1층 (이문동),카페가성비,20200000000000.0,U,40:00.0,커피숍,205207.5555,454791.89700000000,커피숍,3.5,2,카페,"{'아메리카노 (L)': '1,800', '카페 라떼 (L)': '2,800', '콜드브루 아메리카노 (L)': '3,000', '초코 라떼 (L)': '3,500', '복숭아 아이스티 (L)': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 305-63번지,서울특별시 동대문구 휘경로 18 지상1층 (이문동),요고요고,20200000000000.0,I,59:59.0,기타 휴게음식점,205386.1058,454809.1826,기타 휴게음식점,0.0,4,디저트카페,"{'생과일쥬스(M)': '1,500', '생과일 요거트 버블티(L)': '2,500', '아메리카노(M)': '1,000', '카페라떼(M)': '1,500', '복숭아 아이스티': '1,500'}"
영업/정상,232955590,서울특별시 동대문구 이문동 264-409,서울특별시 동대문구 천장산로7길 4 지상1층 (이문동),놀숲외대후문점,20200000000000.0,U,09:00.0,기타 휴게음식점,205011.5315,455155.6478,,1.8,0,만화카페,"{'1시간+음료': '5,000', '2시간+음료': '8,000', '3시간+음료': '10,000', '4시간+음료': '15,000'}"
영업/정상,,서울특별시 동대문구 이문동 264-313번지,서울특별시 동대문구 천장산로7길 29 지상1층 (이문동),카페.김랩,20200000000000.0,I,59:59.0,기타 휴게음식점,204896.3591,455103.3898,기타 휴게음식점,5.0,1,카페,"{'아메리카노': '3,500', '카페라떼': '4,300', '시나몬라떼': '4,500', '녹차라떼': '5,000', '딸기라떼': '5,500'}"
영업/정상,,서울특별시 동대문구 이문동 329-1번지,서울특별시 동대문구 이문로 93 12층 101201호 (이문동),스타벅스외대정문점,20200000000000.0,U,40:00.0,커피숍,205162.3148,454785.7313,커피숍,3.3,9,커피전문점,"{'토피 넛 라떼': '5,800', '아이스 토피 넛 라떼': '5,800', '토피 넛 프라푸치노': '6,300', '토피 넛 콜드 브루': '5,800', '핑크 캐모마일 릴렉서': '6,100', '아이스 핑크 캐모마일 릴렉서': '6,100', '오늘의 커피': '3,800', '카푸치노': '4,600', '카페 라떼': '4,600', '카페 모카': '5,100', '카페 아메리카노': '4,100', '카라멜 마키아또': '5,600', '화이트 초콜릿 모카': '5,600', '스타벅스 돌체 라떼': '5,600', '자바 칩 프라푸치노': '6,100', '망고 바나나 블렌디드': '6,300', '아이스 자몽 허니 블랙 티': '5,300', '자몽 허니 블랙 티': '5,300', '콜드 브루': '4,500', '디카페인 카페 아메리카노': '4,400', '디카페인 카페 라떼': '4,900', '': ''}"
영업/정상,,서울특별시 동대문구 이문동 331-8번지,서울특별시 동대문구 이문로25길 36 1층 (이문동),물고기,20200000000000.0,U,40:00.0,기타 휴게음식점,205264.8335,455061.6397,기타 휴게음식점,4.6,28,분식,"{'물고기김밥': '3,800', '참치김밥': '4,300', '치즈김밥': '4,300', '매운오뎅김밥': '4,300', '멸치견과류김밥': '4,500'}"
영업/정상,,서울특별시 동대문구 이문동 270-1,서울특별시 동대문구 이문로 107 지하1층 (이문동),그라찌에 외대점,20200000000000.0,U,04:00.0,커피숍,205114.8308,455013.6447,,4.5,17,커피전문점,{}
영업/정상,,서울특별시 동대문구 이문동 288-25번지,서울특별시 동대문구 휘경로 5 1층 (이문동),매머드익스프레스 외대점,20200000000000.0,I,59:59.0,커피숍,205299.8164,454895.7879,커피숍,4.6,1003,커피전문점,"{'콜드브루': 0, '아메리카노': 0, '꿀 커피': 0, '카페 라떼': 0, '꿀 라떼': 0, '바닐라 라떼': 0, '아몬드 라떼': 0, '카페 모카': 0, '초코 라떼 (L)': 0, '초코 라떼 (M)': 0, '초코 라떼 (S)': 0, '자몽티 (M)': 0, '인크레드볼 (M)': 0, '크림 수프 (S)': 0, '야채 수프 (S)': 0}"
영업/정상,,서울특별시 동대문구 이문동 270-1번지,서울특별시 동대문구 이문로 107 1층 (이문동),에스티앤(STN)커피숍,20200000000000.0,U,40:00.0,기타 휴게음식점,205114.8308,455013.6447,기타 휴게음식점,0.0,0,카페,{}
영업/정상,,서울특별시 동대문구 이문동 288-65번지,서울특별시 동대문구 이문로 108 2층 (이문동),맘스터치(외대점),20200000000000.0,I,59:59.0,패스트푸드,205255.717,454871.6255,패스트푸드,2.1,3,패스트푸드,"{'딥치즈버거': 0, '싸이버거': 0, '디럭스불고기버거': 0, '화이트갈릭버거': 0, '휠렛버거': 0, '불사치킨': 0, '케이준윙': 0, '언빌리버블버거': 0, '인크레더블버거': 0, '살사리코버거': 0, '리얼비프버거': 0, '싸이플렉스버거': 0}"
영업/정상,,서울특별시 동대문구 이문동 238-18번지,서울특별시 동대문구 신이문로 19 1층 (이문동),이디야이문점,20200000000000.0,I,59:59.0,커피숍,205601.7871,455646.7601,커피숍,0.0,1,커피전문점,"{'콜드브루 니트로': 0, '민트모카': 0, '바닐라 라떼': 0, '카라멜 마끼아또': 0, '카페 라떼': 0, '카페 아메리카노': 0, '카페모카': 0, '카푸치노': 0, '화이트 초콜릿 모카': 0, '콜드브루라떼': 0, '콜드브루 화이트 비엔나': 0, '이곡라떼': 0}"
영업/정상,,서울특별시 동대문구 이문동 305-132번지,서울특별시 동대문구 휘경로 22 1층 (이문동),명랑시대쌀핫도그외대점,20200000000000.0,I,59:59.0,기타 휴게음식점,205431.7096,454780.3803,기타 휴게음식점,4.5,5,패스트푸드,{'명랑핫볶이': 0}
영업/정상,,서울특별시 동대문구 이문동 264-410번지,서울특별시 동대문구 천장산로7길 10-3 지하1층 (이문동),멜팅폼,20200000000000.0,U,40:00.0,커피숍,204975.4993,455155.3857,커피숍,4.0,57,테마카페,"{'아메리카노': '4,000', '카페라떼': '4,500', '딸기라떼': '6,500', '플레인 요거트 스무디': '6,000', '레몬에이드': '5,500'}"
영업/정상,,서울특별시 동대문구 이문동 346-45번지,서울특별시 동대문구 이문로 65 1층 (이문동),허부자꽈배기,20200000000000.0,I,59:59.0,기타 휴게음식점,205032.8703,454533.4788,기타 휴게음식점,5.0,2,도넛,"{'꽈배기': 0, '커피': 0}"
영업/정상,,서울특별시 동대문구 이문동 175-1번지,서울특별시 동대문구 외대역동로27길 82 1층 (이문동),5번출구,20200000000000.0,I,59:59.0,커피숍,205865.0743,455383.3598,커피숍,5.0,0,카페,{}
영업/정상,,서울특별시 동대문구 이문동 220-337번지,서울특별시 동대문구 한천로63길 17 1층 (이문동),서울쉬퐁,20200000000000.0,I,59:59.0,커피숍,205805.5344,455735.6445,커피숍,4.0,6,"제과,베이커리","{'아메리카노': '2,500', '카페라떼': '3,000', '초코라떼': '3,500', '레몬에이드': '3,500', '얼그레이': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 270-1번지,서울특별시 동대문구 이문로 107 1층 (이문동 한국외국어대학교대학원),HUFS동문커피,20200000000000.0,I,59:59.0,커피숍,205114.8308,455013.6447,커피숍,0.0,0,커피전문점,{}
영업/정상,264986222,서울특별시 동대문구 이문동 336-3,서울특별시 동대문구 이문로 76 1층 (이문동),아경면선외대점,20200000000000.0,U,09:00.0,일반조리판매,205110.3087,454609.7443,,4.8,16,동남아음식,"{'곱창국수 (중간컵)': '3,900', '차돌국수 (중간컵)': '4,600', '오징어국수 (중간컵)': '3,900', '굴국수 (중간컵)': '3,900', '루로우판': '6,000'}"
영업/정상,,서울특별시 동대문구 이문동 341-60번지,서울특별시 동대문구 회기로25길 59 1층 (이문동),씨위드커피,20200000000000.0,I,59:59.0,커피숍,204942.4912,454457.9769,커피숍,5.0,6,카페,"{'핸드드립': '3,500', '카페오레': '4,000', '코코아': '3,500', '레몬티': '4,000', '레몬에이드': '3,500', '블론드 브라우니': '1,000'}"
영업/정상,,서울특별시 동대문구 이문동 264-370번지,서울특별시 동대문구 천장산로9길 62 1층 (이문동),삼칠공,20200000000000.0,I,59:59.0,일반조리판매,204711.8689,455180.3741,일반조리판매,4.5,1,한식,{}
영업/정상,,서울특별시 동대문구 이문동 345-7번지,서울특별시 동대문구 이문로9길 8 1층 (이문동),카페양귀비,20200000000000.0,U,40:00.0,커피숍,205003.1603,454519.5473,커피숍,4.0,89,카페,"{'아메리카노': '3,500', '카페라떼': '4,000', '카푸치노': '4,000', '카라멜마끼아또': '4,500', '아인슈페너': '4,500'}"
영업/정상,,서울특별시 동대문구 이문동 175-16번지,서울특별시 동대문구 한천로 445 1층 (이문동),더드림착한가게,20200000000000.0,I,59:59.0,커피숍,205883.0334,455330.8683,커피숍,0.0,0,음식점,{}
영업/정상,,서울특별시 동대문구 이문동 288-17번지,서울특별시 동대문구 휘경로 3-13 1층 (이문동),베이크어데이,20200000000000.0,I,37:48.0,커피숍,205311.5607,454949.416,커피숍,5.0,6,"제과,베이커리",{}
영업/정상,,서울특별시 동대문구 이문동 324-49번지,서울특별시 동대문구 이문로 83 2층 (이문동),파파존스 외대경희대점,20200000000000.0,I,20:51.0,패스트푸드,205120.1837,454701.8569,패스트푸드,3.5,1,피자,"{'소시지 레볼루션': '28,500', '미트볼 페퍼로니': '28,500', '위스콘신 치즈 포테이토': '27,500', '수퍼 파파스': '26,500', '존스 페이버릿': '27,500', '파파스 파스타(로제)': '7,900', '아이리쉬 포테이토': '25,500', '스파이시 치킨랜치': '27,500', '핫 치킨 바베큐': '25,500', '올미트': '27,500', '더블 치즈버거': '27,500', '페퍼로니': '23,500', '치킨 바베큐': '25,500', '치킨 수퍼 파파스': '27,500', '프리미엄 직화불고기': '27,500', '하와이안': '24,500', '마가리타': '21,500', '식스 치즈': '24,500', '가든 스페셜': '24,500', '스파이시 이탈리안': '25,500'}"
영업/정상,,서울특별시 동대문구 이문동 264-236,서울특별시 동대문구 천장산로7길 26-2 2층 (이문동),요띠드,20200000000000.0,U,09:00.0,커피숍,204925.9969,455130.7856,,4.5,34,카페,"{'아마존': '3,800', '셀프요거트(M)': '2,500', '요거트샐러드': '4,000', '연어샐러드': '5,000', '쉬림프또띠아': '4,400'}"
영업/정상,,서울특별시 동대문구 이문동 305-142번지,서울특별시 동대문구 휘경로 24 1층 (이문동),메가엠지씨커피 외대앞역점,20200000000000.0,I,20:08.0,커피숍,205442.2911,454772.4288,커피숍,0.0,0,식품판매,{}
영업/정상,,서울특별시 동대문구 이문동 341-18번지,서울특별시 동대문구 이문로 45 1층 (이문동),모서리,20200000000000.0,I,20:12.0,커피숍,204941.1023,454356.4008,커피숍,4.9,41,카페,"{'아메리카노': '3,500', '카페라떼': '4,000', '복숭아아이스티': '3,500', '모서리라떼': '5,000', '딸기라떼': '5,500'}"
영업/정상,,서울특별시 동대문구 이문동 238-18번지,서울특별시 동대문구 신이문로 19 2층 (이문동),수피자,20200000000000.0,I,20:49.0,패스트푸드,205601.7871,455646.7601,패스트푸드,5.0,2,패스트푸드,"{'일반 치즈듬뿍피자 (L)': '18,900', '화끈한 피자 (R)': '17,900', '레몬두부피자 (R)': '17,900', '새우감자말이골드 (R)': '17,900', '바삭링골드 (R)': '17,900'}"
영업/정상,,서울특별시 동대문구 이문동 270-1번지 한국외국어대학교,서울특별시 동대문구 이문로 107 한국외국어대학교 교수회관 1층 (이문동),문화상점 이문일공칠,20200000000000.0,I,23:04.0,커피숍,205114.8308,455013.6447,커피숍,5.0,10,카페,"{'에스프레소': '3,500', '아메리카노': '3,700', '카페 라떼': '4,000', '플레인 요거트 스무디': '5,500', '레몬 에이드': '4,700'}"
영업/정상,,서울특별시 동대문구 이문동 305-94번지 행복하우스,서울특별시 동대문구 휘경로2가길 21 행복하우스 2층 (이문동),로뎀나무,20200000000000.0,I,23:08.0,커피숍,205403.4203,454779.7154,커피숍,0.0,0,한식,{}
영업/정상,,서울특별시 동대문구 이문동 264-363번지,서울특별시 동대문구 천장산로7길 62 2층 (이문동),헬로 펠라스(Hello fellas),20200000000000.0,I,23:25.0,기타 휴게음식점,204741.3626,455106.3525,기타 휴게음식점,4.7,5,카페,"{'아메리카노': '3,000'}"
영업/정상,,서울특별시 동대문구 이문동 345-9번지,서울특별시 동대문구 이문로9길 12 1층 (이문동),이문동떡볶이,20200000000000.0,I,23:23.0,기타 휴게음식점,204976.1169,454529.2031,기타 휴게음식점,0.0,0,떡볶이,{}
영업/정상,,서울특별시 동대문구 이문동 292-10번지 이문동 웰츠타워,서울특별시 동대문구 이문로 136 1층 1F-6호 (이문동 이문동 웰츠타워),카페숲,20200000000000.0,I,23:23.0,커피숍,205396.3637,455131.6832,커피숍,5.0,11,카페,"{'아메리카노': '3,500', '카페라떼': '4,000', '초코라떼': '4,000', '아인슈페너': '4,500', '초코나무 숲속라떼': '5,500'}"
영업/정상,,서울특별시 동대문구 이문동 255-188번지 C&J오피스텔,서울특별시 동대문구 이문로 164 C&J오피스텔 1층 102호 (이문동),릴리엔(lilien),20200000000000.0,I,23:19.0,커피숍,205427.4916,455414.4944,커피숍,4.7,11,0,{}
영업/정상,,서울특별시 동대문구 이문동 360-5 외대앞역,서울특별시 동대문구 휘경로 27 외대앞역 1 2층 (이문동),배's 분식,20200000000000.0,U,00:00.0,기타 휴게음식점,205773.8608,455268.0216,,2.3,0,분식,{}
영업/정상,02  969 6622,서울특별시 동대문구 이문동 304-25,서울특별시 동대문구 휘경로 23 1층 (이문동),와플대학외대캠퍼스,20200000000000.0,I,01:00.0,커피숍,205463.0162,454809.8475,,4.8,2,"제과,베이커리","{'크림와플': 0, '애플시나몬와플': 0, '블루베리와플': 0, '아메리카노': 0, '초코범벅젤라또와플': 0, '루이보스': 0, '스노우와플': 0}"
영업/정상,221733376,서울특별시 동대문구 이문동 284-1 한국외국어대학교,서울특별시 동대문구 이문로 99 한국외국어대학교 1층 (이문동),이문일공칠 2호점,20200000000000.0,I,01:00.0,커피숍,205133.6444,454854.2893,,0.0,0,카페,"{'아메리카노': '3,700', '리얼초코라테': '4,700', '레몬에이드': '5,000', '제주감귤쥬스': '5,500', '복숭아아이스티': '4,000'}"
영업/정상,,서울특별시 동대문구 이문동 325-20 민족통일 대통령 리빙텔,서울특별시 동대문구 이문로 86 민족통일 대통령 리빙텔 2층 201호 (이문동),커피엔스터디카페,20200000000000.0,U,03:00.0,기타 휴게음식점,205168.4709,454684.2714,,3.0,1,"스터디카페,스터디룸",{}
영업/정상,,서울특별시 동대문구 이문동 292-10 이문동 웰츠타워,서울특별시 동대문구 이문로 136 1층 제에프1-16-1호 (이문동 이문동 웰츠타워),까페 라테라,20200000000000.0,I,01:00.0,커피숍,205396.3637,455131.6832,,0.0,0,카페,{}
영업/정상,,서울특별시 동대문구 이문동 270-1 한국외국어대학교,서울특별시 동대문구 이문로 107 한국외국어대학교 1층 (이문동),빵명장외대점,20200000000000.0,U,00:00.0,기타 휴게음식점,205114.8308,455013.6447,,4.0,10,"제과,베이커리",{}
영업/정상,,서울특별시 동대문구 이문동 304-20,서울특별시 동대문구 휘경로5길 3 1층 (이문동),공차 한국외대점,20200000000000.0,U,08:00.0,커피숍,205452.8623,454823.3065,,4.0,1,카페,{}
영업/정상,,서울특별시 동대문구 이문동 254-39,서울특별시 동대문구 이문로50길 5 1층 (이문동),하우드,20200000000000.0,I,09:00.0,기타 휴게음식점,205439.8227,455704.0919,,4.7,36,0,{}
영업/정상,,서울특별시 동대문구 이문동 264-170,서울특별시 동대문구 천장산로 28 1층 (이문동),스택레이어커피,20200000000000.0,I,06:00.0,커피숍,205055.0865,455154.05,,4.9,21,커피전문점,{}
영업/정상,,서울특별시 동대문구 이문동 428 신이문 금호어울림,서울특별시 동대문구 신이문로 9 상가동동 1층 105106호 (이문동 신이문 금호어울림),커피베이(COFFEEBAY)신이문점,20200000000000.0,U,09:00.0,커피숍,205494.3546,455710.6888,,0.0,0,커피전문점,"{'아이스 아메리카노': 0, '카페모카': 0, '카라멜 마끼아또': 0, '아이스 카푸치노': 0, '레몬 에이드': 0, '유자차': 0, '얼그레이 클래식': 0, '허니 갈릭 부기브레드': 0}"
영업/정상,02957 1122,서울특별시 동대문구 이문동 292-32,서울특별시 동대문구 이문로 130 1층 (이문동),데이지김밥,20200000000000.0,I,05:00.0,기타 휴게음식점,205354.5412,455089.9262,,3.5,0,음식점,{}
영업/정상,02969 7005,서울특별시 동대문구 이문동 320-2,서울특별시 동대문구 이문로16길 30 1층 (이문동),날쌘카페 외대경희대점,20200000000000.0,I,05:00.0,기타 휴게음식점,205260.3611,454647.2421,,0.0,1,카페,{}
영업/정상,,서울특별시 동대문구 이문동 238-19,서울특별시 동대문구 신이문로 24 1층 (이문동),고롱,20200000000000.0,I,01:00.0,커피숍,205653.6626,455613.7995,,5.0,0,카페,{}
